ID,koppen,year,doy,longitude,latitude,value
CA-Cbo,Dfb,2020,321,-79.9341,44.3184,0.2798
CA-Cbo,Dfb,2020,337,-79.9341,44.3184,0.2662
CA-Cbo,Dfb,2020,353,-79.9341,44.3184,0.3465
CA-Cbo,Dfb,2021,1,-79.9341,44.3184,0.4274
CA-Cbo,Dfb,2021,17,-79.9341,44.3184,0.1614
CA-Cbo,Dfb,2021,33,-79.9341,44.3184,0.2155
CA-Cbo,Dfb,2021,49,-79.9341,44.3184,0.161
CA-Cbo,Dfb,2021,65,-79.9341,44.3184,0.2964
CA-Cbo,Dfb,2021,81,-79.9341,44.3184,0.3225
CA-Cbo,Dfb,2021,97,-79.9341,44.3184,0.2906
CA-Cbo,Dfb,2021,113,-79.9341,44.3184,0.3131
CA-Cbo,Dfb,2021,129,-79.9341,44.3184,0.5243
CA-Cbo,Dfb,2021,145,-79.9341,44.3184,0.6913
CA-Cbo,Dfb,2021,161,-79.9341,44.3184,0.5637
CA-Cbo,Dfb,2021,177,-79.9341,44.3184,0.6702
CA-Cbo,Dfb,2021,193,-79.9341,44.3184,0.6793
CA-Cbo,Dfb,2021,209,-79.9341,44.3184,0.6071
CA-Cbo,Dfb,2021,225,-79.9341,44.3184,0.5774
CA-Cbo,Dfb,2021,241,-79.9341,44.3184,0.5602
CA-Cbo,Dfb,2021,257,-79.9341,44.3184,0.5303
CA-Cbo,Dfb,2021,273,-79.9341,44.3184,0.3187
CA-Cbo,Dfb,2021,289,-79.9341,44.3184,0.367
CA-Cbo,Dfb,2021,305,-79.9341,44.3184,0.2885
CA-Cbo,Dfb,2021,321,-79.9341,44.3184,0.1634
CA-Cbo,Dfb,2021,337,-79.9341,44.3184,0.2733
CA-Cbo,Dfb,2021,353,-79.9341,44.3184,0.1224
CA-Cbo,Dfb,2022,1,-79.9341,44.3184,0.2949
CA-Cbo,Dfb,2022,17,-79.9341,44.3184,0.2037
CA-Cbo,Dfb,2022,33,-79.9341,44.3184,0.2479
CA-Cbo,Dfb,2022,49,-79.9341,44.3184,0.2237
CA-Cbo,Dfb,2022,65,-79.9341,44.3184,0.2465
CA-Cbo,Dfb,2022,81,-79.9341,44.3184,0.2474
CA-Cbo,Dfb,2022,97,-79.9341,44.3184,0.2537
CA-Cbo,Dfb,2022,113,-79.9341,44.3184,0.3004
CA-Cbo,Dfb,2022,129,-79.9341,44.3184,0.3454
CA-Cbo,Dfb,2022,145,-79.9341,44.3184,0.7409
CA-Cbo,Dfb,2022,161,-79.9341,44.3184,0.6291
CA-Cbo,Dfb,2022,177,-79.9341,44.3184,0.534
CA-Cbo,Dfb,2022,193,-79.9341,44.3184,0.624
CA-Cbo,Dfb,2022,209,-79.9341,44.3184,0.6699
CA-Cbo,Dfb,2022,225,-79.9341,44.3184,0.5546
CA-Cbo,Dfb,2022,241,-79.9341,44.3184,0.5543
CA-Cbo,Dfb,2022,257,-79.9341,44.3184,0.3361
CA-Cbo,Dfb,2022,273,-79.9341,44.3184,0.4963
CA-Cbo,Dfb,2022,289,-79.9341,44.3184,0.2739
CA-Cbo,Dfb,2022,305,-79.9341,44.3184,0.3077
CA-Cbo,Dfb,2022,321,-79.9341,44.3184,0.3265
CA-Cbo,Dfb,2022,337,-79.9341,44.3184,0.2957
CA-Cbo,Dfb,2022,353,-79.9341,44.3184,0.1116
CA-Cbo,Dfb,2023,1,-79.9341,44.3184,0.3621
CA-Cbo,Dfb,2023,17,-79.9341,44.3184,0.0247
CA-Cbo,Dfb,2023,33,-79.9341,44.3184,0.2602
CA-Cbo,Dfb,2023,49,-79.9341,44.3184,0.1214
CA-Cbo,Dfb,2023,65,-79.9341,44.3184,0.1869
CA-Cbo,Dfb,2023,81,-79.9341,44.3184,0.2909
CA-Cbo,Dfb,2023,97,-79.9341,44.3184,0.3514
CA-Cbo,Dfb,2023,113,-79.9341,44.3184,0.2459
CA-Cbo,Dfb,2023,129,-79.9341,44.3184,0.4038
CA-Cbo,Dfb,2023,145,-79.9341,44.3184,0.6116
CA-Cbo,Dfb,2023,161,-79.9341,44.3184,0.6349
CA-Cbo,Dfb,2023,177,-79.9341,44.3184,0.5905
CA-Cbo,Dfb,2023,193,-79.9341,44.3184,0.6536
CA-Cbo,Dfb,2023,209,-79.9341,44.3184,0.6206
CA-Cbo,Dfb,2023,225,-79.9341,44.3184,0.5059
CA-Cbo,Dfb,2023,241,-79.9341,44.3184,0.4983
CA-Cbo,Dfb,2023,257,-79.9341,44.3184,0.5729
CA-Cbo,Dfb,2023,273,-79.9341,44.3184,0.4364
CA-Cbo,Dfb,2023,289,-79.9341,44.3184,0.3756
CA-Cbo,Dfb,2023,305,-79.9341,44.3184,0.2491
CA-Cbo,Dfb,2023,321,-79.9341,44.3184,0.1898
CA-Cbo,Dfb,2023,337,-79.9341,44.3184,0.3739
CA-Cbo,Dfb,2023,353,-79.9341,44.3184,0.2728
CA-Cbo,Dfb,2024,1,-79.9341,44.3184,0.0309
CA-Cbo,Dfb,2024,17,-79.9341,44.3184,0.3215
CA-Cbo,Dfb,2024,33,-79.9341,44.3184,0.2964
CA-Cbo,Dfb,2024,49,-79.9341,44.3184,0.2626
CA-Cbo,Dfb,2024,65,-79.9341,44.3184,0.2371
CA-Cbo,Dfb,2024,81,-79.9341,44.3184,0.2132
CA-Cbo,Dfb,2024,97,-79.9341,44.3184,0.3193
CA-Cbo,Dfb,2024,113,-79.9341,44.3184,0.2568
CA-Cbo,Dfb,2024,129,-79.9341,44.3184,0.48
CA-Cbo,Dfb,2024,145,-79.9341,44.3184,0.5585
CA-Cbo,Dfb,2024,161,-79.9341,44.3184,0.6631
CA-Cbo,Dfb,2024,177,-79.9341,44.3184,0.4929
CA-Cbo,Dfb,2024,193,-79.9341,44.3184,0.5526
CA-Cbo,Dfb,2024,209,-79.9341,44.3184,0.546
CA-Cbo,Dfb,2024,225,-79.9341,44.3184,0.5274
CA-Cbo,Dfb,2024,241,-79.9341,44.3184,0.5489
CA-Cbo,Dfb,2024,257,-79.9341,44.3184,0.5585
CA-Cbo,Dfb,2024,273,-79.9341,44.3184,0.4439
CA-Cbo,Dfb,2024,289,-79.9341,44.3184,0.3847
CA-Cbo,Dfb,2024,305,-79.9341,44.3184,0.3076
CA-Cbo,Dfb,2024,321,-79.9341,44.3184,0.1332
CA-Cbo,Dfb,2024,337,-79.9341,44.3184,0.2559
CA-Cbo,Dfb,2024,353,-79.9341,44.3184,0.3215
CA-Cbo,Dfb,2025,1,-79.9341,44.3184,0.303
CA-Cbo,Dfb,2025,17,-79.9341,44.3184,0.3176
CA-Cbo,Dfb,2025,33,-79.9341,44.3184,0.1667
CA-Cbo,Dfb,2025,49,-79.9341,44.3184,0.1564
CA-Cbo,Dfb,2025,65,-79.9341,44.3184,0.3333
CA-Cbo,Dfb,2025,81,-79.9341,44.3184,0.3404
CA-Cbo,Dfb,2025,97,-79.9341,44.3184,0.3894
CA-Cbo,Dfb,2025,113,-79.9341,44.3184,0.2475
CA-Cbo,Dfb,2025,129,-79.9341,44.3184,0.2911
CA-Cbo,Dfb,2025,145,-79.9341,44.3184,0.5003
CA-Cbo,Dfb,2025,161,-79.9341,44.3184,0.5282
CA-Cbo,Dfb,2025,177,-79.9341,44.3184,0.5675
CA-Cbo,Dfb,2025,193,-79.9341,44.3184,0.6711
CA-Cbo,Dfb,2025,209,-79.9341,44.3184,0.7382
CA-Cbo,Dfb,2025,225,-79.9341,44.3184,0.5856
CA-Cbo,Dfb,2025,241,-79.9341,44.3184,0.5709
CA-TPD,Dfb,2003,1,-80.5577,42.6353,0.1833
CA-TPD,Dfb,2003,17,-80.5577,42.6353,0.1718
CA-TPD,Dfb,2003,33,-80.5577,42.6353,0.0223
CA-TPD,Dfb,2003,49,-80.5577,42.6353,0.0983
CA-TPD,Dfb,2003,65,-80.5577,42.6353,0.1456
CA-TPD,Dfb,2003,81,-80.5577,42.6353,0.2392
CA-TPD,Dfb,2003,97,-80.5577,42.6353,0.2169
CA-TPD,Dfb,2003,113,-80.5577,42.6353,0.277
CA-TPD,Dfb,2003,129,-80.5577,42.6353,0.4195
CA-TPD,Dfb,2003,145,-80.5577,42.6353,0.6051
CA-TPD,Dfb,2003,161,-80.5577,42.6353,0.6143
CA-TPD,Dfb,2003,177,-80.5577,42.6353,0.5778
CA-TPD,Dfb,2003,193,-80.5577,42.6353,0.6093
CA-TPD,Dfb,2003,209,-80.5577,42.6353,0.6543
CA-TPD,Dfb,2003,225,-80.5577,42.6353,0.6319
CA-TPD,Dfb,2003,241,-80.5577,42.6353,0.5098
CA-TPD,Dfb,2003,257,-80.5577,42.6353,0.6271
CA-TPD,Dfb,2003,273,-80.5577,42.6353,0.4588
CA-TPD,Dfb,2003,289,-80.5577,42.6353,0.4026
CA-TPD,Dfb,2003,305,-80.5577,42.6353,0.221
CA-TPD,Dfb,2003,321,-80.5577,42.6353,0.2134
CA-TPD,Dfb,2003,337,-80.5577,42.6353,0.2692
CA-TPD,Dfb,2003,353,-80.5577,42.6353,0.2696
CA-TPD,Dfb,2004,1,-80.5577,42.6353,0.1801
CA-TPD,Dfb,2004,17,-80.5577,42.6353,0.0921
CA-TPD,Dfb,2004,33,-80.5577,42.6353,0.1393
CA-TPD,Dfb,2004,49,-80.5577,42.6353,0.1137
CA-TPD,Dfb,2004,65,-80.5577,42.6353,0.2424
CA-TPD,Dfb,2004,81,-80.5577,42.6353,0.2084
CA-TPD,Dfb,2004,97,-80.5577,42.6353,0.2316
CA-TPD,Dfb,2004,113,-80.5577,42.6353,0.2792
CA-TPD,Dfb,2004,129,-80.5577,42.6353,0.5318
CA-TPD,Dfb,2004,145,-80.5577,42.6353,0.6278
CA-TPD,Dfb,2004,161,-80.5577,42.6353,0.6604
CA-TPD,Dfb,2004,177,-80.5577,42.6353,0.7493
CA-TPD,Dfb,2004,193,-80.5577,42.6353,0.6277
CA-TPD,Dfb,2004,209,-80.5577,42.6353,0.6281
CA-TPD,Dfb,2004,225,-80.5577,42.6353,0.6257
CA-TPD,Dfb,2004,241,-80.5577,42.6353,0.6305
CA-TPD,Dfb,2004,257,-80.5577,42.6353,0.5823
CA-TPD,Dfb,2004,273,-80.5577,42.6353,0.5656
CA-TPD,Dfb,2004,289,-80.5577,42.6353,0.3102
CA-TPD,Dfb,2004,305,-80.5577,42.6353,0.2383
CA-TPD,Dfb,2004,321,-80.5577,42.6353,0.2028
CA-TPD,Dfb,2004,337,-80.5577,42.6353,0.0795
CA-TPD,Dfb,2004,353,-80.5577,42.6353,0.2478
CA-TPD,Dfb,2005,1,-80.5577,42.6353,0.2478
CA-TPD,Dfb,2005,17,-80.5577,42.6353,0.1287
CA-TPD,Dfb,2005,33,-80.5577,42.6353,0.1418
CA-TPD,Dfb,2005,49,-80.5577,42.6353,0.1232
CA-TPD,Dfb,2005,65,-80.5577,42.6353,0.1024
CA-TPD,Dfb,2005,81,-80.5577,42.6353,0.189
CA-TPD,Dfb,2005,97,-80.5577,42.6353,0.243
CA-TPD,Dfb,2005,113,-80.5577,42.6353,0.2451
CA-TPD,Dfb,2005,129,-80.5577,42.6353,0.4187
CA-TPD,Dfb,2005,145,-80.5577,42.6353,0.6682
CA-TPD,Dfb,2005,161,-80.5577,42.6353,0.7081
CA-TPD,Dfb,2005,177,-80.5577,42.6353,0.7412
CA-TPD,Dfb,2005,193,-80.5577,42.6353,0.6474
CA-TPD,Dfb,2005,209,-80.5577,42.6353,0.6123
CA-TPD,Dfb,2005,225,-80.5577,42.6353,0.573
CA-TPD,Dfb,2005,241,-80.5577,42.6353,0.6885
CA-TPD,Dfb,2005,257,-80.5577,42.6353,0.588
CA-TPD,Dfb,2005,273,-80.5577,42.6353,0.5364
CA-TPD,Dfb,2005,289,-80.5577,42.6353,0.5515
CA-TPD,Dfb,2005,305,-80.5577,42.6353,0.2914
CA-TPD,Dfb,2005,321,-80.5577,42.6353,0.319
CA-TPD,Dfb,2005,337,-80.5577,42.6353,0.2025
CA-TPD,Dfb,2005,353,-80.5577,42.6353,0.4201
CA-TPD,Dfb,2006,1,-80.5577,42.6353,0.1785
CA-TPD,Dfb,2006,17,-80.5577,42.6353,0.2162
CA-TPD,Dfb,2006,33,-80.5577,42.6353,0.3445
CA-TPD,Dfb,2006,49,-80.5577,42.6353,0.2202
CA-TPD,Dfb,2006,65,-80.5577,42.6353,0.2797
CA-TPD,Dfb,2006,81,-80.5577,42.6353,0.2211
CA-TPD,Dfb,2006,97,-80.5577,42.6353,0.2493
CA-TPD,Dfb,2006,113,-80.5577,42.6353,0.3076
CA-TPD,Dfb,2006,129,-80.5577,42.6353,0.3919
CA-TPD,Dfb,2006,145,-80.5577,42.6353,0.6175
CA-TPD,Dfb,2006,161,-80.5577,42.6353,0.6529
CA-TPD,Dfb,2006,177,-80.5577,42.6353,0.6825
CA-TPD,Dfb,2006,193,-80.5577,42.6353,0.7239
CA-TPD,Dfb,2006,209,-80.5577,42.6353,0.6382
CA-TPD,Dfb,2006,225,-80.5577,42.6353,0.6112
CA-TPD,Dfb,2006,241,-80.5577,42.6353,0.5259
CA-TPD,Dfb,2006,257,-80.5577,42.6353,0.623
CA-TPD,Dfb,2006,273,-80.5577,42.6353,0.4368
CA-TPD,Dfb,2006,289,-80.5577,42.6353,0.0979
CA-TPD,Dfb,2006,305,-80.5577,42.6353,0.2291
CA-TPD,Dfb,2006,321,-80.5577,42.6353,0.2147
CA-TPD,Dfb,2006,337,-80.5577,42.6353,0.2325
CA-TPD,Dfb,2006,353,-80.5577,42.6353,0.2156
CA-TPD,Dfb,2007,1,-80.5577,42.6353,0.2463
CA-TPD,Dfb,2007,17,-80.5577,42.6353,0.2176
CA-TPD,Dfb,2007,33,-80.5577,42.6353,0.1224
CA-TPD,Dfb,2007,49,-80.5577,42.6353,0.1416
CA-TPD,Dfb,2007,65,-80.5577,42.6353,0.1106
CA-TPD,Dfb,2007,81,-80.5577,42.6353,0.195
CA-TPD,Dfb,2007,97,-80.5577,42.6353,0.2437
CA-TPD,Dfb,2007,113,-80.5577,42.6353,0.2632
CA-TPD,Dfb,2007,129,-80.5577,42.6353,0.3957
CA-TPD,Dfb,2007,145,-80.5577,42.6353,0.7312
CA-TPD,Dfb,2007,161,-80.5577,42.6353,0.6841
CA-TPD,Dfb,2007,177,-80.5577,42.6353,0.7046
CA-TPD,Dfb,2007,193,-80.5577,42.6353,0.6285
CA-TPD,Dfb,2007,209,-80.5577,42.6353,0.6736
CA-TPD,Dfb,2007,225,-80.5577,42.6353,0.6026
CA-TPD,Dfb,2007,241,-80.5577,42.6353,0.6157
CA-TPD,Dfb,2007,257,-80.5577,42.6353,0.5855
CA-TPD,Dfb,2007,273,-80.5577,42.6353,0.5696
CA-TPD,Dfb,2007,289,-80.5577,42.6353,0.4491
CA-TPD,Dfb,2007,305,-80.5577,42.6353,0.251
CA-TPD,Dfb,2007,321,-80.5577,42.6353,0.2691
CA-TPD,Dfb,2007,337,-80.5577,42.6353,0.1311
CA-TPD,Dfb,2007,353,-80.5577,42.6353,0.1311
CA-TPD,Dfb,2008,1,-80.5577,42.6353,0.1936
CA-TPD,Dfb,2008,17,-80.5577,42.6353,0.2128
CA-TPD,Dfb,2008,33,-80.5577,42.6353,0.132
CA-TPD,Dfb,2008,49,-80.5577,42.6353,0.2105
CA-TPD,Dfb,2008,65,-80.5577,42.6353,0.1605
CA-TPD,Dfb,2008,81,-80.5577,42.6353,0.2217
CA-TPD,Dfb,2008,97,-80.5577,42.6353,0.2388
CA-TPD,Dfb,2008,113,-80.5577,42.6353,0.2623
CA-TPD,Dfb,2008,129,-80.5577,42.6353,0.5065
CA-TPD,Dfb,2008,145,-80.5577,42.6353,0.544
CA-TPD,Dfb,2008,161,-80.5577,42.6353,0.7443
CA-TPD,Dfb,2008,177,-80.5577,42.6353,0.6259
CA-TPD,Dfb,2008,193,-80.5577,42.6353,0.6704
CA-TPD,Dfb,2008,209,-80.5577,42.6353,0.573
CA-TPD,Dfb,2008,225,-80.5577,42.6353,0.6016
CA-TPD,Dfb,2008,241,-80.5577,42.6353,0.5646
CA-TPD,Dfb,2008,257,-80.5577,42.6353,0.5124
CA-TPD,Dfb,2008,273,-80.5577,42.6353,0.5101
CA-TPD,Dfb,2008,289,-80.5577,42.6353,0.3622
CA-TPD,Dfb,2008,305,-80.5577,42.6353,0.2515
CA-TPD,Dfb,2008,321,-80.5577,42.6353,0.2334
CA-TPD,Dfb,2008,337,-80.5577,42.6353,0.2037
CA-TPD,Dfb,2008,353,-80.5577,42.6353,0.2074
CA-TPD,Dfb,2009,1,-80.5577,42.6353,0.1887
CA-TPD,Dfb,2009,17,-80.5577,42.6353,0.1062
CA-TPD,Dfb,2009,33,-80.5577,42.6353,0.1335
CA-TPD,Dfb,2009,49,-80.5577,42.6353,0.2275
CA-TPD,Dfb,2009,65,-80.5577,42.6353,0.2341
CA-TPD,Dfb,2009,81,-80.5577,42.6353,0.2149
CA-TPD,Dfb,2009,97,-80.5577,42.6353,0.2454
CA-TPD,Dfb,2009,113,-80.5577,42.6353,0.2783
CA-TPD,Dfb,2009,129,-80.5577,42.6353,0.4986
CA-TPD,Dfb,2009,145,-80.5577,42.6353,0.6793
CA-TPD,Dfb,2009,161,-80.5577,42.6353,0.6508
CA-TPD,Dfb,2009,177,-80.5577,42.6353,0.6997
CA-TPD,Dfb,2009,193,-80.5577,42.6353,0.6897
CA-TPD,Dfb,2009,209,-80.5577,42.6353,0.603
CA-TPD,Dfb,2009,225,-80.5577,42.6353,0.5445
CA-TPD,Dfb,2009,241,-80.5577,42.6353,0.6626
CA-TPD,Dfb,2009,257,-80.5577,42.6353,0.5156
CA-TPD,Dfb,2009,273,-80.5577,42.6353,0.4896
CA-TPD,Dfb,2009,289,-80.5577,42.6353,0.4494
CA-TPD,Dfb,2009,305,-80.5577,42.6353,0.2293
CA-TPD,Dfb,2009,321,-80.5577,42.6353,0.2178
CA-TPD,Dfb,2009,337,-80.5577,42.6353,0.1933
CA-TPD,Dfb,2009,353,-80.5577,42.6353,0.1917
CA-TPD,Dfb,2010,1,-80.5577,42.6353,0.1575
CA-TPD,Dfb,2010,17,-80.5577,42.6353,0.1017
CA-TPD,Dfb,2010,33,-80.5577,42.6353,0.1457
CA-TPD,Dfb,2010,49,-80.5577,42.6353,0.1374
CA-TPD,Dfb,2010,65,-80.5577,42.6353,0.1941
CA-TPD,Dfb,2010,81,-80.5577,42.6353,0.213
CA-TPD,Dfb,2010,97,-80.5577,42.6353,0.2495
CA-TPD,Dfb,2010,113,-80.5577,42.6353,0.3254
CA-TPD,Dfb,2010,129,-80.5577,42.6353,0.5435
CA-TPD,Dfb,2010,145,-80.5577,42.6353,0.6971
CA-TPD,Dfb,2010,161,-80.5577,42.6353,0.6517
CA-TPD,Dfb,2010,177,-80.5577,42.6353,0.6878
CA-TPD,Dfb,2010,193,-80.5577,42.6353,0.5903
CA-TPD,Dfb,2010,209,-80.5577,42.6353,0.6169
CA-TPD,Dfb,2010,225,-80.5577,42.6353,0.6212
CA-TPD,Dfb,2010,241,-80.5577,42.6353,0.6019
CA-TPD,Dfb,2010,257,-80.5577,42.6353,0.5047
CA-TPD,Dfb,2010,273,-80.5577,42.6353,0.51
CA-TPD,Dfb,2010,289,-80.5577,42.6353,0.4087
CA-TPD,Dfb,2010,305,-80.5577,42.6353,0.2245
CA-TPD,Dfb,2010,321,-80.5577,42.6353,0.0804
CA-TPD,Dfb,2010,337,-80.5577,42.6353,0.2917
CA-TPD,Dfb,2010,353,-80.5577,42.6353,0.1371
CA-TPD,Dfb,2011,1,-80.5577,42.6353,0.1645
CA-TPD,Dfb,2011,17,-80.5577,42.6353,0.1222
CA-TPD,Dfb,2011,33,-80.5577,42.6353,0.1222
CA-TPD,Dfb,2011,49,-80.5577,42.6353,0.1338
CA-TPD,Dfb,2011,65,-80.5577,42.6353,0.1549
CA-TPD,Dfb,2011,81,-80.5577,42.6353,0.1827
CA-TPD,Dfb,2011,97,-80.5577,42.6353,0.244
CA-TPD,Dfb,2011,113,-80.5577,42.6353,0.2717
CA-TPD,Dfb,2011,129,-80.5577,42.6353,0.6001
CA-TPD,Dfb,2011,145,-80.5577,42.6353,0.6757
CA-TPD,Dfb,2011,161,-80.5577,42.6353,0.7769
CA-TPD,Dfb,2011,177,-80.5577,42.6353,0.7061
CA-TPD,Dfb,2011,193,-80.5577,42.6353,0.6589
CA-TPD,Dfb,2011,209,-80.5577,42.6353,0.6767
CA-TPD,Dfb,2011,225,-80.5577,42.6353,0.7069
CA-TPD,Dfb,2011,241,-80.5577,42.6353,0.5774
CA-TPD,Dfb,2011,257,-80.5577,42.6353,0.5355
CA-TPD,Dfb,2011,273,-80.5577,42.6353,0.4693
CA-TPD,Dfb,2011,289,-80.5577,42.6353,0.2633
CA-TPD,Dfb,2011,305,-80.5577,42.6353,0.2436
CA-TPD,Dfb,2011,321,-80.5577,42.6353,0.2468
CA-TPD,Dfb,2011,337,-80.5577,42.6353,0.1615
CA-TPD,Dfb,2011,353,-80.5577,42.6353,0.2096
CA-TPD,Dfb,2012,1,-80.5577,42.6353,0.2446
CA-TPD,Dfb,2012,17,-80.5577,42.6353,0.1703
CA-TPD,Dfb,2012,33,-80.5577,42.6353,0.2119
CA-TPD,Dfb,2012,49,-80.5577,42.6353,0.235
CA-TPD,Dfb,2012,65,-80.5577,42.6353,0.2452
CA-TPD,Dfb,2012,81,-80.5577,42.6353,0.2212
CA-TPD,Dfb,2012,97,-80.5577,42.6353,0.2844
CA-TPD,Dfb,2012,113,-80.5577,42.6353,0.2782
CA-TPD,Dfb,2012,129,-80.5577,42.6353,0.5901
CA-TPD,Dfb,2012,145,-80.5577,42.6353,0.7301
CA-TPD,Dfb,2012,161,-80.5577,42.6353,0.8034
CA-TPD,Dfb,2012,177,-80.5577,42.6353,0.7513
CA-TPD,Dfb,2012,193,-80.5577,42.6353,0.6549
CA-TPD,Dfb,2012,209,-80.5577,42.6353,0.7157
CA-TPD,Dfb,2012,225,-80.5577,42.6353,0.5925
CA-TPD,Dfb,2012,241,-80.5577,42.6353,0.6937
CA-TPD,Dfb,2012,257,-80.5577,42.6353,0.5839
CA-TPD,Dfb,2012,273,-80.5577,42.6353,0.4667
CA-TPD,Dfb,2012,289,-80.5577,42.6353,0.2737
CA-TPD,Dfb,2012,305,-80.5577,42.6353,0.1115
CA-TPD,Dfb,2012,321,-80.5577,42.6353,0.2182
CA-TPD,Dfb,2012,337,-80.5577,42.6353,0.2318
CA-TPD,Dfb,2012,353,-80.5577,42.6353,0.1937
CA-TPD,Dfb,2013,1,-80.5577,42.6353,0.1978
CA-TPD,Dfb,2013,17,-80.5577,42.6353,0.2947
CA-TPD,Dfb,2013,33,-80.5577,42.6353,0.1205
CA-TPD,Dfb,2013,49,-80.5577,42.6353,0.1417
CA-TPD,Dfb,2013,65,-80.5577,42.6353,0.1272
CA-TPD,Dfb,2013,81,-80.5577,42.6353,0.2593
CA-TPD,Dfb,2013,97,-80.5577,42.6353,0.2539
CA-TPD,Dfb,2013,113,-80.5577,42.6353,0.2782
CA-TPD,Dfb,2013,129,-80.5577,42.6353,0.4092
CA-TPD,Dfb,2013,145,-80.5577,42.6353,0.6193
CA-TPD,Dfb,2013,161,-80.5577,42.6353,0.6069
CA-TPD,Dfb,2013,177,-80.5577,42.6353,0.6059
CA-TPD,Dfb,2013,193,-80.5577,42.6353,0.6595
CA-TPD,Dfb,2013,209,-80.5577,42.6353,0.6099
CA-TPD,Dfb,2013,225,-80.5577,42.6353,0.613
CA-TPD,Dfb,2013,241,-80.5577,42.6353,0.6481
CA-TPD,Dfb,2013,257,-80.5577,42.6353,0.5818
CA-TPD,Dfb,2013,273,-80.5577,42.6353,0.465
CA-TPD,Dfb,2013,289,-80.5577,42.6353,0.3338
CA-TPD,Dfb,2013,305,-80.5577,42.6353,0.237
CA-TPD,Dfb,2013,321,-80.5577,42.6353,0.1308
CA-TPD,Dfb,2013,337,-80.5577,42.6353,0.2345
CA-TPD,Dfb,2013,353,-80.5577,42.6353,0.2539
CA-TPD,Dfb,2014,1,-80.5577,42.6353,0.1484
CA-TPD,Dfb,2014,17,-80.5577,42.6353,0.0886
CA-TPD,Dfb,2014,33,-80.5577,42.6353,0.0962
CA-TPD,Dfb,2014,49,-80.5577,42.6353,0.1177
CA-TPD,Dfb,2014,65,-80.5577,42.6353,0.1371
CA-TPD,Dfb,2014,81,-80.5577,42.6353,0.2083
CA-TPD,Dfb,2014,97,-80.5577,42.6353,0.2202
CA-TPD,Dfb,2014,113,-80.5577,42.6353,0.2062
CA-TPD,Dfb,2014,129,-80.5577,42.6353,0.4197
CA-TPD,Dfb,2014,145,-80.5577,42.6353,0.6424
CA-TPD,Dfb,2014,161,-80.5577,42.6353,0.704
CA-TPD,Dfb,2014,177,-80.5577,42.6353,0.7207
CA-TPD,Dfb,2014,193,-80.5577,42.6353,0.7454
CA-TPD,Dfb,2014,209,-80.5577,42.6353,0.5961
CA-TPD,Dfb,2014,225,-80.5577,42.6353,0.6271
CA-TPD,Dfb,2014,241,-80.5577,42.6353,0.64
CA-TPD,Dfb,2014,257,-80.5577,42.6353,0.6006
CA-TPD,Dfb,2014,273,-80.5577,42.6353,0.4309
CA-TPD,Dfb,2014,289,-80.5577,42.6353,0.3163
CA-TPD,Dfb,2014,305,-80.5577,42.6353,0.2379
CA-TPD,Dfb,2014,321,-80.5577,42.6353,0.0803
CA-TPD,Dfb,2014,337,-80.5577,42.6353,0.2265
CA-TPD,Dfb,2014,353,-80.5577,42.6353,0.1941
CA-TPD,Dfb,2015,1,-80.5577,42.6353,0.2449
CA-TPD,Dfb,2015,17,-80.5577,42.6353,0.1486
CA-TPD,Dfb,2015,33,-80.5577,42.6353,0.1258
CA-TPD,Dfb,2015,49,-80.5577,42.6353,0.1164
CA-TPD,Dfb,2015,65,-80.5577,42.6353,0.0714
CA-TPD,Dfb,2015,81,-80.5577,42.6353,0.2029
CA-TPD,Dfb,2015,97,-80.5577,42.6353,0.2017
CA-TPD,Dfb,2015,113,-80.5577,42.6353,0.2472
CA-TPD,Dfb,2015,129,-80.5577,42.6353,0.6779
CA-TPD,Dfb,2015,145,-80.5577,42.6353,0.642
CA-TPD,Dfb,2015,161,-80.5577,42.6353,0.7224
CA-TPD,Dfb,2015,177,-80.5577,42.6353,0.6099
CA-TPD,Dfb,2015,193,-80.5577,42.6353,0.6106
CA-TPD,Dfb,2015,209,-80.5577,42.6353,0.6503
CA-TPD,Dfb,2015,225,-80.5577,42.6353,0.6103
CA-TPD,Dfb,2015,241,-80.5577,42.6353,0.4567
CA-TPD,Dfb,2015,257,-80.5577,42.6353,0.4766
CA-TPD,Dfb,2015,273,-80.5577,42.6353,0.4173
CA-TPD,Dfb,2015,289,-80.5577,42.6353,0.377
CA-TPD,Dfb,2015,305,-80.5577,42.6353,0.1998
CA-TPD,Dfb,2015,321,-80.5577,42.6353,0.197
CA-TPD,Dfb,2015,337,-80.5577,42.6353,0.1793
CA-TPD,Dfb,2015,353,-80.5577,42.6353,0.2351
CA-TPD,Dfb,2016,1,-80.5577,42.6353,0.2128
CA-TPD,Dfb,2016,17,-80.5577,42.6353,0.1578
CA-TPD,Dfb,2016,33,-80.5577,42.6353,0.1826
CA-TPD,Dfb,2016,49,-80.5577,42.6353,0.0974
CA-TPD,Dfb,2016,65,-80.5577,42.6353,0.1884
CA-TPD,Dfb,2016,81,-80.5577,42.6353,0.2258
CA-TPD,Dfb,2016,97,-80.5577,42.6353,0.1936
CA-TPD,Dfb,2016,113,-80.5577,42.6353,0.2523
CA-TPD,Dfb,2016,129,-80.5577,42.6353,0.4479
CA-TPD,Dfb,2016,145,-80.5577,42.6353,0.666
CA-TPD,Dfb,2016,161,-80.5577,42.6353,0.761
